#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321A1A159,,
#Date Time: 2021-04-06 15:43:00.687,,
#Sample rate: 4000Hz,,
#Samples: 8000,,
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s,,
#Channel 2: Range: 500 mV/div Offset: -1 V,,
#Math 1: Function: -1*C1,,
,,
Time (s),Channel 2 (V),Math 1 (V)
0.905,1.034810839,0.34220568
0.90525,1.034810839,0.359018648
0.9055,1.031452267,0.375831615
0.90575,1.038169412,0.379194209
0.906,1.038169412,0.396007176
0.90625,1.034810839,0.412820144
0.9065,1.028093694,0.432995705
0.90675,1.028093694,0.439720892
0.907,1.028093694,0.439720892
0.90725,1.028093694,0.439720892
0.9075,1.028093694,0.436358299
0.90775,1.028093694,0.429633112
0.908,1.028093694,0.429633112
0.90825,1.028093694,0.446446079
0.9085,1.028093694,0.459896453
0.90875,1.024735122,0.473346827
0.909,1.021376549,0.486797202
0.90925,1.021376549,0.493522389
0.9095,1.021376549,0.517060543
0.90975,1.018017977,0.574224633
0.91,1.011300831,0.644839097
0.91025,1.011300831,0.658289471
0.9105,1.007942259,0.671739845
0.91075,1.011300831,0.681827626
0.911,1.011300831,0.698640593
0.91125,1.011300831,0.712090967
0.9115,1.011300831,0.722178748
0.91175,1.011300831,0.735629122
0.912,1.011300831,0.749079496
0.91225,1.007942259,0.76252987
0.9125,1.011300831,0.775980244
0.91275,1.011300831,0.786068025
0.913,1.011300831,0.799518399
0.91325,1.011300831,0.812968773
0.9135,1.007942259,0.833144334
0.91375,1.004583686,0.849957302
0.914,1.007942259,0.856682489
0.91425,1.007942259,0.866770269
0.9145,1.011300831,0.873495456
0.91475,1.018017977,0.870132863
0.915,1.021376549,0.873495456
0.91525,1.024735122,0.870132863
0.9155,1.024735122,0.870132863
0.91575,1.028093694,0.860045082
0.916,1.031452267,0.849957302
0.91625,1.031452267,0.843232115
0.9165,1.031452267,0.849957302
0.91675,1.031452267,0.863407676
0.917,1.031452267,0.87685805
0.91725,1.038169412,0.880220644
0.9175,1.038169412,0.886945831
0.91775,1.041527984,0.897033611
0.918,1.038169412,0.937384733
0.91825,1.038169412,1.007999197
0.9185,1.038169412,1.041625133
0.91875,1.038169412,1.055075507
0.919,1.038169412,1.065163287
0.91925,1.038169412,1.081976255
0.9195,1.034810839,1.095426629
0.91975,1.038169412,1.105514409
0.92,1.038169412,1.118964784
0.92025,1.038169412,1.129052564
0.9205,1.038169412,1.139140345
0.92075,1.038169412,1.149228125
0.921,1.038169412,1.159315906
0.92125,1.034810839,1.176128873
0.9215,1.034810839,1.192941841
0.92175,1.034810839,1.203029622
0.922,1.034810839,1.219842589
0.92225,1.034810839,1.22993037
0.9225,1.038169412,1.236655557
0.92275,1.034810839,1.253468524
0.923,1.031452267,1.273644085
0.92325,1.028093694,1.290457053
0.9235,1.028093694,1.293819647
0.92375,1.028093694,1.28709446
0.924,1.028093694,1.277006679
0.92425,1.028093694,1.273644085
0.9245,1.031452267,1.263556305
0.92475,1.028093694,1.273644085
0.925,1.028093694,1.290457053
0.92525,1.028093694,1.303907427
0.9255,1.024735122,1.317357801
0.92575,1.021376549,1.334170769
0.926,1.021376549,1.347621143
0.92625,1.021376549,1.374521891
0.9265,1.014659404,1.445136355
0.92675,1.011300831,1.492212664
0.927,1.011300831,1.505663038
0.92725,1.011300831,1.515750819
0.9275,1.011300831,1.529201193
0.92775,1.011300831,1.546014161
0.928,1.011300831,1.559464535
0.92825,1.011300831,1.569552315
0.9285,1.011300831,1.583002689
0.92875,1.011300831,1.599815657
0.929,1.011300831,1.609903438
0.92925,1.011300831,1.619991218
0.9295,1.011300831,1.633441592
0.92975,1.011300831,1.646891966
0.93,1.011300831,1.66034234
0.93025,1.007942259,1.680517902
0.9305,1.007942259,1.693968276
0.93075,1.007942259,1.704056056
0.931,1.007942259,1.714143837
0.93125,1.011300831,1.724231617
0.9315,1.021376549,1.724231617
0.93175,1.024735122,1.727594211
0.932,1.024735122,1.724231617
0.93225,1.024735122,1.714143837
0.9325,1.028093694,1.704056056
0.93275,1.031452267,1.693968276
0.933,1.031452267,1.687243089
0.93325,1.031452267,1.693968276
0.9335,1.031452267,1.710781243
0.93375,1.031452267,1.720869024
0.934,1.038169412,1.724231617
0.93425,1.038169412,1.737681991
0.9345,1.041527984,1.747769772
0.93475,1.038169412,1.804933862
0.935,1.038169412,1.872185732
0.93525,1.038169412,1.895723887
0.9355,1.038169412,1.905811667
0.93575,1.038169412,1.919262042
0.936,1.038169412,1.932712416
0.93625,1.038169412,1.94616279
0.9365,1.038169412,1.959613164
0.93675,1.038169412,1.973063538
0.937,1.038169412,1.986513912
0.93725,1.038169412,1.993239099
0.9375,1.038169412,2.006689473
0.93775,1.034810839,2.023502441
0.938,1.034810839,2.033590221
0.93825,1.034810839,2.043678002
0.9385,1.034810839,2.060490969
0.93875,1.034810839,2.073941343
0.939,1.038169412,2.084029124
0.93925,1.038169412,2.094116905
0.9395,1.034810839,2.110929872
0.93975,1.028093694,2.134468027
0.94,1.028093694,2.151280994
0.94025,1.028093694,2.154643588
0.9405,1.028093694,2.151280994
0.94075,1.028093694,2.144555807
0.941,1.028093694,2.131105433
0.94125,1.028093694,2.12774284
0.9415,1.028093694,2.141193214
0.94175,1.028093694,2.154643588
0.942,1.028093694,2.168093962
0.94225,1.024735122,2.181544336
0.9425,1.024735122,2.191632117
0.94275,1.021376549,2.208445084
0.943,1.018017977,2.248796207
0.94325,1.014659404,2.322773264
0.9435,1.011300831,2.349674012
0.94375,1.011300831,2.363124386
0.944,1.011300831,2.37657476
0.94425,1.011300831,2.390025134
0.9445,1.011300831,2.406838102
0.94475,1.011300831,2.420288476
0.945,1.011300831,2.43373885
0.94525,1.011300831,2.443826631
0.9455,1.011300831,2.457277005
0.94575,1.011300831,2.467364785
0.946,1.011300831,2.477452566
0.94625,1.011300831,2.487540347
0.9465,1.011300831,2.500990721
0.94675,1.011300831,2.521166282
0.947,1.004583686,2.537979249
0.94725,1.007942259,2.54806703
0.9475,1.007942259,2.554792217
0.94775,1.007942259,2.564879998
0.948,1.014659404,2.561517404
0.94825,1.021376549,2.561517404
0.9485,1.024735122,2.561517404
0.94875,1.024735122,2.564879998
0.949,1.028093694,2.554792217
0.94925,1.031452267,2.541341843
0.9495,1.031452267,2.527891469
0.94975,1.031452267,2.524528875
0.95,1.031452267,2.537979249
0.95025,1.034810839,2.54806703
0.9505,1.034810839,2.551429623
0.95075,1.041527984,2.551429623
0.951,1.041527984,2.561517404
0.95125,1.041527984,2.581692965
0.9515,1.038169412,2.648944836
0.95175,1.034810839,2.712834112
0.952,1.038169412,2.722921893
0.95225,1.038169412,2.72964708
0.9525,1.038169412,2.739734861
0.95275,1.038169412,2.749822641
0.953,1.038169412,2.759910422
0.95325,1.034810839,2.773360796
0.9535,1.034810839,2.78681117
0.95375,1.034810839,2.79689895
0.954,1.034810839,2.806986731
0.95425,1.034810839,2.823799699
0.9545,1.034810839,2.833887479
0.95475,1.034810839,2.84397526
0.955,1.034810839,2.857425634
0.95525,1.034810839,2.867513414
0.9555,1.034810839,2.874238601
0.95575,1.038169412,2.880963789
0.956,1.038169412,2.884326382
0.95625,1.034810839,2.90113935
0.9565,1.028093694,2.924677504
0.95675,1.031452267,2.928040098
0.957,1.028093694,2.928040098
0.95725,1.028093694,2.921314911
0.9575,1.028093694,2.91122713
0.95775,1.031452267,2.90113935
0.958,1.028093694,2.897776756
0.95825,1.028093694,2.91122713
0.9585,1.028093694,2.921314911
0.95875,1.028093694,2.931402691
0.959,1.021376549,2.944853065
0.95925,1.021376549,2.954940846
0.9595,1.018017977,2.978479001
0.95975,1.018017977,3.028917903
0.96,1.011300831,3.096169774
0.96025,1.011300831,3.106257554
0.9605,1.011300831,3.112982741
0.96075,1.011300831,3.123070522
0.961,1.011300831,3.129795709
0.96125,1.011300831,3.136520896
0.9615,1.011300831,3.146608677
0.96175,1.011300831,3.153333864
0.962,1.011300831,3.166784238
0.96225,1.011300831,3.176872018
0.9625,1.007942259,3.180234612
0.96275,1.011300831,3.183597205
0.963,1.011300831,3.197047579
0.96325,1.011300831,3.203772767
0.9635,1.007942259,3.213860547
0.96375,1.004583686,3.220585734
0.964,1.007942259,3.240761295
0.96425,1.007942259,3.247486482
0.9645,1.007942259,3.254211669
0.96475,1.018017977,3.260936856
0.965,1.021376549,3.260936856
0.96525,1.024735122,3.257574263
0.9655,1.024735122,3.250849076
0.96575,1.028093694,3.234036108
0.966,1.031452267,3.217223141
0.96625,1.031452267,3.20713536
0.9665,1.031452267,3.217223141
0.96675,1.031452267,3.227310921
0.967,1.031452267,3.234036108
0.96725,1.038169412,3.234036108
0.9675,1.038169412,3.237398702
0.96775,1.041527984,3.244123889
0.968,1.041527984,3.281112418
0.96825,1.034810839,3.345001694
0.9685,1.034810839,3.371902443
0.96875,1.034810839,3.381990223
0.969,1.034810839,3.38871541
0.96925,1.034810839,3.398803191
0.9695,1.034810839,3.405528378
0.96975,1.038169412,3.412253565
0.97,1.034810839,3.429066532
0.97025,1.034810839,3.4458795
0.9705,1.038169412,3.462692468
0.97075,1.038169412,3.469417655
0.971,1.034810839,3.489593216
0.97125,1.034810839,3.499680996
0.9715,1.034810839,3.506406183
0.97175,1.034810839,3.51313137
0.972,1.034810839,3.526581745
0.97225,1.034810839,3.533306932
0.9725,1.038169412,3.543394712
0.97275,1.038169412,3.553482493
0.973,1.031452267,3.573658054
0.97325,1.031452267,3.587108428
0.9735,1.031452267,3.583745834
0.97375,1.028093694,3.580383241
0.974,1.028093694,3.577020647
0.97425,1.028093694,3.563570273
0.9745,1.028093694,3.56020768
0.97475,1.028093694,3.57029546
0.975,1.028093694,3.590471021
0.97525,1.028093694,3.603921396
0.9755,1.024735122,3.614009176
0.97575,1.021376549,3.620734363
0.976,1.021376549,3.634184737
0.97625,1.021376549,3.664448079
0.9765,1.014659404,3.728337356
0.97675,1.011300831,3.765325885
0.977,1.011300831,3.788864039
0.97725,1.011300831,3.802314413
0.9775,1.011300831,3.819127381
0.97775,1.011300831,3.832577755
0.978,1.011300831,3.852753316
0.97825,1.011300831,3.862841097
0.9785,1.011300831,3.86620369
0.97875,1.011300831,3.876291471
0.979,1.011300831,3.883016658
0.97925,1.011300831,3.896467032
0.9795,1.011300831,3.906554812
0.97975,1.011300831,3.92336778
0.98,1.011300831,3.940180748
0.98025,1.007942259,3.960356309
0.9805,1.007942259,3.98053187
0.98075,1.011300831,3.993982244
0.981,1.011300831,4.010795212
0.98125,1.014659404,4.014157805
0.9815,1.021376549,4.014157805
0.98175,1.024735122,4.014157805
0.982,1.028093694,4.010795212
0.98225,1.028093694,4.000707431
0.9825,1.031452267,3.993982244
0.98275,1.031452267,3.983894463
0.983,1.034810839,3.977169276
0.98325,1.031452267,3.987257057
0.9835,1.034810839,4.004070025
0.98375,1.034810839,4.017520399
0.984,1.041527984,4.020882992
0.98425,1.041527984,4.030970773
0.9845,1.044886557,4.041058553
0.98475,1.038169412,4.098222643
0.985,1.038169412,4.165474514
0.98525,1.038169412,4.189012668
0.9855,1.038169412,4.205825636
0.98575,1.038169412,4.215913416
0.986,1.038169412,4.22936379
0.98625,1.038169412,4.239451571
0.9865,1.038169412,4.252901945
0.98675,1.034810839,4.269714913
0.987,1.034810839,4.283165287
0.98725,1.034810839,4.296615661
0.9875,1.038169412,4.313428628
0.98775,1.034810839,4.326879003
0.988,1.034810839,4.336966783
0.98825,1.034810839,4.350417157
0.9885,1.034810839,4.363867531
0.98875,1.034810839,4.373955312
0.989,1.038169412,4.380680499
0.98925,1.038169412,4.394130873
0.9895,1.038169412,4.407581247
0.98975,1.031452267,4.427756808
0.99,1.028093694,4.437844589
0.99025,1.031452267,4.444569776
0.9905,1.028093694,4.441207182
0.99075,1.028093694,4.434481995
0.991,1.028093694,4.427756808
0.99125,1.028093694,4.427756808
0.9915,1.028093694,4.437844589
0.99175,1.028093694,4.454657556
0.992,1.028093694,4.46810793
0.99225,1.024735122,4.481558305
0.9925,1.024735122,4.488283492
0.99275,1.021376549,4.505096459
0.993,1.018017977,4.548810175
0.99325,1.014659404,4.626149826
0.9935,1.011300831,4.653050574
0.99375,1.011300831,4.663138355
0.994,1.011300831,4.679951322
0.99425,1.011300831,4.69676429
0.9945,1.011300831,4.716939851
0.99475,1.011300831,4.730390225
0.995,1.011300831,4.740478006
0.99525,1.011300831,4.750565786
0.9955,1.011300831,4.760653567
0.99575,1.011300831,4.770741347
0.996,1.011300831,4.784191721
0.99625,1.011300831,4.794279502
0.9965,1.011300831,4.801004689
0.99675,1.011300831,4.81109247
0.997,1.007942259,4.831268031
0.99725,1.007942259,4.844718405
0.9975,1.007942259,4.858168779
0.99775,1.007942259,4.871619153
0.998,1.014659404,4.87834434
0.99825,1.021376549,4.885069527
0.9985,1.024735122,4.881706934
0.99875,1.028093694,4.874981746
0.999,1.028093694,4.868256559
0.99925,1.031452267,4.854806185
0.9995,1.031452267,4.844718405
0.99975,1.031452267,4.837993218
1,1.034810839,4.848080998
1.00025,1.034810839,4.858168779
1.0005,1.034810839,4.871619153
1.00075,1.041527984,4.888432121
1.001,1.038169412,4.898519901
1.00125,1.041527984,4.918695462
1.0015,1.038169412,4.982584739
1.00175,1.034810839,5.039748829
1.002,1.034810839,5.053199203
1.00225,1.038169412,5.066649577
1.0025,1.038169412,5.076737358
1.00275,1.038169412,5.070012171
1.003,1.038169412,5.083462545
1.00325,1.038169412,5.100275512
1.0035,1.034810839,5.11708848
1.00375,1.038169412,5.130538854
1.004,1.038169412,5.140626635
1.00425,1.034810839,5.154077009
1.0045,1.034810839,5.167527383
1.00475,1.034810839,5.18434035
1.005,1.034810839,5.201153318
1.00525,1.034810839,5.217966286
1.0055,1.031452267,5.23141666
1.00575,1.038169412,5.23141666
1.006,1.038169412,5.24150444
1.00625,1.034810839,5.258317408
1.0065,1.028093694,5.275130375
1.00675,1.028093694,5.275130375
1.007,1.028093694,5.278492969
1.00725,1.028093694,5.275130375
1.0075,1.028093694,5.275130375
1.00775,1.028093694,5.271767782
1.008,1.028093694,5.271767782
1.00825,1.028093694,5.281855563
1.0085,1.028093694,5.295305937
1.00875,1.028093694,5.305393717
1.009,1.021376549,5.322206685
1.00925,1.021376549,5.328931872
1.0095,1.018017977,5.352470026
1.00975,1.014659404,5.41299671
1.01,1.011300831,5.490336361
1.01025,1.011300831,5.510511922
1.0105,1.011300831,5.52732489
1.01075,1.011300831,5.540775264
1.011,1.007942259,5.557588231
1.01125,1.011300831,5.574401199
1.0115,1.011300831,5.584488979
1.01175,1.011300831,5.59457676
1.012,1.011300831,5.601301947
1.01225,1.011300831,5.611389728
1.0125,1.011300831,5.621477508
1.01275,1.011300831,5.628202695
1.013,1.011300831,5.641653069
1.01325,1.011300831,5.655103443
1.0135,1.007942259,5.678641598
1.01375,1.007942259,5.702179753
1.014,1.007942259,5.715630127
1.01425,1.011300831,5.725717907
1.0145,1.011300831,5.729080501
1.01475,1.018017977,5.729080501
1.015,1.024735122,5.729080501
1.01525,1.024735122,5.732443094
1.0155,1.028093694,5.725717907
1.01575,1.028093694,5.715630127
1.016,1.031452267,5.705542346
1.01625,1.034810839,5.695454566
1.0165,1.034810839,5.705542346
1.01675,1.031452267,5.71899272
1.017,1.034810839,5.739168281
1.01725,1.038169412,5.745893468
1.0175,1.041527984,5.749256062
1.01775,1.041527984,5.755981249
1.018,1.041527984,5.789607184
1.01825,1.038169412,5.870309429
1.0185,1.034810839,5.917385738
1.01875,1.038169412,5.927473519
1.019,1.038169412,5.934198706
1.01925,1.038169412,5.944286486
1.0195,1.038169412,5.951011673
1.01975,1.034810839,5.971187234
1.02,1.038169412,5.994725389
1.02025,1.034810839,6.01490095
1.0205,1.034810839,6.028351324
1.02075,1.038169412,6.038439105
1.021,1.034810839,6.055252072
1.02125,1.034810839,6.065339853
1.0215,1.034810839,6.075427633
1.02175,1.034810839,6.088878008
1.022,1.034810839,6.102328382
1.02225,1.034810839,6.119141349
1.0225,1.038169412,6.12922913
1.02275,1.038169412,6.13931691
1.023,1.031452267,6.159492471
1.02325,1.028093694,6.169580252
1.0235,1.028093694,6.169580252
1.02375,1.028093694,6.166217659
1.024,1.028093694,6.179668033
1.02425,1.028093694,6.176305439
1.0245,1.028093694,6.169580252
1.02475,1.028093694,6.179668033
1.025,1.028093694,6.196481
1.02525,1.028093694,6.203206187
1.0255,1.024735122,6.209931374
1.02575,1.021376549,6.220019155
1.026,1.021376549,6.230106935
1.02625,1.021376549,6.267095464
1.0265,1.014659404,6.341072522
1.02675,1.011300831,6.398236611
1.027,1.011300831,6.415049579
1.02725,1.011300831,6.431862547
1.0275,1.011300831,6.448675514
1.02775,1.011300831,6.462125888
1.028,1.011300831,6.478938856
1.02825,1.011300831,6.489026637
1.0285,1.011300831,6.502477011
1.02875,1.011300831,6.526015165
1.029,1.011300831,6.539465539
1.02925,1.011300831,6.54955332
1.0295,1.011300831,6.5596411
1.02975,1.011300831,6.566366288
1.03,1.011300831,6.576454068
1.03025,1.004583686,6.596629629
1.0305,1.004583686,6.613442597
1.03075,1.007942259,6.620167784
1.031,1.007942259,6.633618158
1.03125,1.011300831,6.640343345
1.0315,1.021376549,6.647068532
1.03175,1.024735122,6.653793719
1.032,1.024735122,6.657156313
1.03225,1.024735122,6.653793719
1.0325,1.028093694,6.643705939
1.03275,1.031452267,6.633618158
1.033,1.034810839,6.633618158
1.03325,1.031452267,6.643705939
1.0335,1.031452267,6.657156313
1.03375,1.034810839,6.660518906
1.034,1.038169412,6.660518906
1.03425,1.038169412,6.67396928
1.0345,1.041527984,6.687419654
1.03475,1.038169412,6.741221151
1.035,1.038169412,6.808473021
1.03525,1.034810839,6.825285989
1.0355,1.034810839,6.838736363
1.03575,1.038169412,6.862274517
1.036,1.038169412,6.879087485
1.03625,1.034810839,6.892537859
1.0365,1.034810839,6.90262564
1.03675,1.034810839,6.919438607
1.037,1.034810839,6.929526388
1.03725,1.038169412,6.942976762
1.0375,1.034810839,6.956427136
1.03775,1.034810839,6.973240104
1.038,1.034810839,6.983327884
1.03825,1.034810839,7.000140852
1.0385,1.034810839,7.013591226
1.03875,1.034810839,7.0270416
1.039,1.038169412,7.03712938
1.03925,1.038169412,7.050579755
1.0395,1.034810839,7.064030129
1.03975,1.031452267,7.087568283
1.04,1.028093694,7.104381251
1.04025,1.028093694,7.107743844
1.0405,1.028093694,7.107743844
1.04075,1.028093694,7.104381251
1.041,1.028093694,7.09429347
1.04125,1.031452267,7.090930877
1.0415,1.028093694,7.104381251
1.04175,1.028093694,7.121194218
1.042,1.024735122,7.134644593
1.04225,1.024735122,7.15145756
1.0425,1.024735122,7.168270528
1.04275,1.021376549,7.188446089
1.043,1.018017977,7.235522398
1.04325,1.011300831,7.309499456
1.0435,1.011300831,7.336400204
1.04375,1.007942259,7.353213171
1.044,1.011300831,7.366663546
1.04425,1.011300831,7.376751326
1.0445,1.011300831,7.3902017
1.04475,1.011300831,7.396926887
1.045,1.011300831,7.410377261
1.04525,1.011300831,7.427190229
1.0455,1.011300831,7.444003197
1.04575,1.011300831,7.464178758
1.046,1.011300831,7.480991725
1.04625,1.011300831,7.497804693
1.0465,1.011300831,7.511255067
1.04675,1.011300831,7.524705441
1.047,1.004583686,7.541518409
1.04725,1.007942259,7.551606189
1.0475,1.007942259,7.554968783
1.04775,1.007942259,7.565056563
1.048,1.014659404,7.575144344
1.04825,1.021376549,7.581869531
1.0485,1.024735122,7.581869531
1.04875,1.028093694,7.578506937
1.049,1.028093694,7.57178175
1.04925,1.031452267,7.558331376
1.0495,1.031452267,7.548243596
1.04975,1.031452267,7.551606189
1.05,1.031452267,7.565056563
1.05025,1.034810839,7.578506937
1.0505,1.034810839,7.588594718
1.05075,1.041527984,7.595319905
1.051,1.038169412,7.615495466
1.05125,1.041527984,7.639033621
1.0515,1.041527984,7.699560304
1.05175,1.038169412,7.7533618
1.052,1.038169412,7.763449581
1.05225,1.038169412,7.773537362
1.0525,1.038169412,7.786987736
1.05275,1.038169412,7.803800703
1.053,1.038169412,7.823976264
1.05325,1.038169412,7.840789232
1.0535,1.038169412,7.850877013
1.05375,1.038169412,7.860964793
1.054,1.038169412,7.874415167
1.05425,1.038169412,7.881140354
1.0545,1.038169412,7.897953322
1.05475,1.038169412,7.918128883
1.055,1.034810839,7.941667038
1.05525,1.034810839,7.958480005
1.0555,1.034810839,7.971930379
1.05575,1.038169412,7.978655566
1.056,1.038169412,7.988743347
1.05625,1.034810839,8.008918908
1.0565,1.028093694,8.03918225
1.05675,1.031452267,8.04927003
1.057,1.031452267,8.045907437
1.05725,1.028093694,8.03918225
1.0575,1.028093694,8.035819656
1.05775,1.031452267,8.042544843
1.058,1.031452267,8.042544843
1.05825,1.028093694,8.059357811
1.0585,1.028093694,8.072808185
1.05875,1.028093694,8.082895965
1.059,1.024735122,8.099708933
1.05925,1.024735122,8.109796714
1.0595,1.021376549,8.136697462
1.05975,1.018017977,8.193861552
1.06,1.011300831,8.261113422
1.06025,1.011300831,8.271201203
1.0605,1.011300831,8.281288983
1.06075,1.011300831,8.301464544
1.061,1.011300831,8.318277512
1.06125,1.011300831,8.33509048
1.0615,1.011300831,8.358628634
1.06175,1.011300831,8.375441602
1.062,1.011300831,8.385529382
1.06225,1.011300831,8.395617163
1.0625,1.011300831,8.405704944
1.06275,1.011300831,8.419155318
1.063,1.011300831,8.432605692
1.06325,1.011300831,8.446056066
1.0635,1.011300831,8.46959422
1.06375,1.007942259,8.493132375
1.064,1.007942259,8.506582749
1.06425,1.007942259,8.51667053
1.0645,1.011300831,8.52675831
1.06475,1.018017977,8.530120904
1.065,1.024735122,8.536846091
1.06525,1.024735122,8.533483497
1.0655,1.028093694,8.523395717
1.06575,1.028093694,8.513307936
1.066,1.031452267,8.496494969
1.06625,1.031452267,8.489769782
